Color | Prmt. Choose Indicator,Color | Prmt. Ticket Type,created_date,Current Date,Filter | Choose Indicator,Filter | Measure Nominal Numbers,Filter | Month Name,Filter | Prmt. Change Table,Filter | Selected Month Parameter,Filter | Year,Group | Range of Open Days,Group | Satisfaction Score,Group | Ticket Status,issue_category,owner_group,Prmt | Change Header,requestor_fname,requestor_lname,severity,statisfaction_score,Text | 1,Text | 2,Text | 3,Text | 4,Text | Complete Name,Text | Prmt. Change Table,Text | Severity Correct,ticket status,ticket_number,ticket_type,# Open Tickets,# Resolved Tickets,# Unknow SatisfactionTickets,# Waiting for Requester,% Engagement Feedback Score,% Open Days vs. Target,% Satisfaction,% Satisfaction vs.Target,"Color | Dispersion Satisfaction vs, Open Days",Color | Negative |  Open Day vs. Target,Color | Negative | % Satisfied vs. Target,Color | Positive | % Open Day vs. Target,Color | Positive | % Satisfied vs. Target,days_open,Format | Nominal Numbers Prmt. Indicator,Format | Percent Numbers Prmt. Indicator,Prmt | Choose Indicator
1,1,08-06-2020,24-09-2025,True,True,June,False,True,2020,31-35 Days,Unknown,Open,Hardware,Networking,High,Gunar,Bircher,3 - High,0 - Unknown,1,2,3,4,Gunar Bircher,Waiting,High,Open,283-518318-8181-7-L,Request,1,0,1,0,100.0%,120.0%,0.0%,-1,False,,-100.0%,+120.0%,,33,1,,1
1,1,26-06-2020,24-09-2025,True,True,June,False,True,2020,35+ Days,Unknown,Open,Hardware,Networking,High,Becka,Paye,3 - High,0 - Unknown,1,2,3,4,Becka Paye,Waiting,High,Open,664-964982-9641-7-U,Request,1,0,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,1,29-03-2020,24-09-2025,True,True,March,False,True,2020,16-20 Days,Unknown,Resolved,Hardware,Architecture,High,Nathanael,Marple,3 - High,0 - Unknown,1,2,3,4,Nathanael Marple,Waiting,High,Resolved,223-697329-2642-6-B,Request,0,1,1,0,100.0%,6.7%,0.0%,-1,False,,-100.0%,+6.7%,,16,1,,1
1,1,03-07-2020,24-09-2025,True,True,July,False,True,2020,16-20 Days,Unknown,Resolved,Hardware,Architecture,High,Kate,Wormleighton,3 - High,0 - Unknown,1,2,3,4,Kate Wormleighton,Waiting,High,Resolved,921-229372-2970-5-W,Request,0,1,1,0,100.0%,33.3%,0.0%,-1,False,,-100.0%,+33.3%,,20,1,,1
1,1,09-08-2020,24-09-2025,True,True,August,False,True,2020,21-25 Days,Unknown,Resolved,Hardware,Architecture,High,Marty,Cannell,3 - High,0 - Unknown,1,2,3,4,Marty Cannell,Waiting,High,Resolved,456-886887-1083-8-T,Request,0,1,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,1,14-04-2020,24-09-2025,True,True,April,False,True,2020,26-30 Days,Unknown,Resolved,Hardware,Architecture,High,Darrel,Ingold,3 - High,0 - Unknown,1,2,3,4,Darrel Ingold,Waiting,High,Resolved,792-170233-8253-9-D,Request,0,1,1,0,100.0%,86.7%,0.0%,-1,False,,-100.0%,+86.7%,,28,1,,1
1,1,02-08-2020,24-09-2025,True,True,August,False,True,2020,26-30 Days,Unknown,Resolved,Hardware,Architecture,High,Kaylil,Leonida,3 - High,0 - Unknown,1,2,3,4,Kaylil Leonida,Waiting,High,Resolved,751-756594-2429-6-M,Request,0,1,1,0,100.0%,93.3%,0.0%,-1,False,,-100.0%,+93.3%,,29,1,,1
1,1,26-07-2020,24-09-2025,True,True,July,False,True,2020,31-35 Days,Unknown,Resolved,Hardware,Architecture,High,Jere,Kunzel,3 - High,0 - Unknown,1,2,3,4,Jere Kunzel,Waiting,High,Resolved,245-019121-6431-4-R,Request,0,1,1,0,100.0%,120.0%,0.0%,-1,False,,-100.0%,+120.0%,,33,1,,1
1,1,28-06-2020,24-09-2025,True,True,June,False,True,2020,11-15 Days,Unknown,Resolved,Hardware,Hardware,High,Martino,Studdert,3 - High,0 - Unknown,1,2,3,4,Martino Studdert,Waiting,High,Resolved,011-020797-6978-9-O,Request,0,1,1,0,100.0%,0.0%,0.0%,-1,False,,-100.0%,+0.0%,,15,1,,1
1,1,12-05-2020,24-09-2025,True,True,May,False,True,2020,16-20 Days,Unknown,Resolved,Hardware,Hardware,High,Franni,Khidr,3 - High,0 - Unknown,1,2,3,4,Franni Khidr,Waiting,High,Resolved,795-841751-2537-9-G,Request,0,1,1,0,100.0%,26.7%,0.0%,-1,False,,-100.0%,+26.7%,,19,1,,1
1,1,30-03-2020,24-09-2025,True,True,March,False,True,2020,21-25 Days,Unknown,Resolved,Hardware,Hardware,High,Arthur,Lutz,3 - High,0 - Unknown,1,2,3,4,Arthur Lutz,Waiting,High,Resolved,715-529121-0670-9-M,Request,0,1,1,0,100.0%,46.7%,0.0%,-1,False,,-100.0%,+46.7%,,22,1,,1
1,1,26-07-2020,24-09-2025,True,True,July,False,True,2020,21-25 Days,Unknown,Resolved,Hardware,Hardware,High,Chandra,Dungate,3 - High,0 - Unknown,1,2,3,4,Chandra Dungate,Waiting,High,Resolved,174-543558-0443-4-T,Request,0,1,1,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,1,14-03-2020,24-09-2025,True,True,March,False,True,2020,21-25 Days,Unknown,Resolved,Hardware,Networking,High,Kyle,Tremmil,3 - High,0 - Unknown,1,2,3,4,Kyle Tremmil,Waiting,High,Resolved,728-969762-1872-6-E,Request,0,1,1,0,100.0%,46.7%,0.0%,-1,False,,-100.0%,+46.7%,,22,1,,1
1,1,29-05-2020,24-09-2025,True,True,May,False,True,2020,21-25 Days,Unknown,Resolved,Hardware,Networking,High,Caroljean,Kubatsch,3 - High,0 - Unknown,1,2,3,4,Caroljean Kubatsch,Waiting,High,Resolved,324-110442-2550-0-N,Request,0,1,1,0,100.0%,53.3%,0.0%,-1,False,,-100.0%,+53.3%,,23,1,,1
1,1,27-04-2020,24-09-2025,True,True,April,False,True,2020,35+ Days,Unknown,Resolved,Hardware,Networking,High,Priscilla,Scally,3 - High,0 - Unknown,1,2,3,4,Priscilla Scally,Waiting,High,Resolved,558-159856-5301-9-I,Request,0,1,1,0,100.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,1,04-06-2020,24-09-2025,True,True,June,True,True,2020,6-10 Days,Unknown,Waiting,Hardware,Architecture,High,Rachael,Mattaser,3 - High,0 - Unknown,1,2,3,4,Rachael Mattaser,Waiting,High,Waiting for Requestor Feedback,657-032893-5708-4-P,Request,0,0,1,1,0.0%,-60.0%,0.0%,-1,False,--60.0%,-100.0%,,,6,1,,1
1,1,10-10-2020,24-09-2025,True,True,October,True,True,2020,11-15 Days,Unknown,Waiting,Hardware,Architecture,High,Rabi,Ganny,3 - High,0 - Unknown,1,2,3,4,Rabi Ganny,Waiting,High,Waiting for Requestor Feedback,582-214617-3129-6-P,Request,0,0,1,1,0.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,1,09-10-2020,24-09-2025,True,True,October,True,True,2020,21-25 Days,Unknown,Waiting,Hardware,Architecture,High,Junie,Konneke,3 - High,0 - Unknown,1,2,3,4,Junie Konneke,Waiting,High,Waiting for Requestor Feedback,690-213743-1246-7-U,Request,0,0,1,1,0.0%,40.0%,0.0%,-1,False,,-100.0%,+40.0%,,21,1,,1
1,1,04-04-2020,24-09-2025,True,True,April,True,True,2020,35+ Days,Unknown,Waiting,Hardware,Architecture,High,Farrell,Gallanders,3 - High,0 - Unknown,1,2,3,4,Farrell Gallanders,Waiting,High,Waiting for Requestor Feedback,010-803421-2559-4-C,Request,0,0,1,1,0.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,1,02-09-2020,24-09-2025,True,True,September,True,True,2020,35+ Days,Unknown,Waiting,Hardware,Architecture,High,Lind,Fairlam,3 - High,0 - Unknown,1,2,3,4,Lind Fairlam,Waiting,High,Waiting for Requestor Feedback,693-349684-5109-1-W,Request,0,0,1,1,0.0%,146.7%,0.0%,-1,False,,-100.0%,+146.7%,,37,1,,1
1,1,19-10-2020,24-09-2025,True,True,October,True,True,2020,11-15 Days,Unknown,Waiting,Hardware,Hardware,High,Revkah,Le Clercq,3 - High,0 - Unknown,1,2,3,4,Revkah Le Clercq,Waiting,High,Waiting for Requestor Feedback,932-663515-4833-2-B,Request,0,0,1,1,0.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
1,1,09-10-2020,24-09-2025,True,True,October,False,True,2020,11-15 Days,Unsatisfied,Open,Hardware,Architecture,High,Friederike,Lehrahan,3 - High,1 - Unsatisfied,1,2,3,4,Friederike Lehrahan,Waiting,High,Open,095-725546-5594-6-T,Request,1,0,0,0,100.0%,-26.7%,0.0%,-1,False,--26.7%,-100.0%,,,11,1,,1
1,1,29-04-2020,24-09-2025,True,True,April,False,True,2020,16-20 Days,Unsatisfied,Open,Hardware,Architecture,High,Darb,Isaq,3 - High,1 - Unsatisfied,1,2,3,4,Darb Isaq,Waiting,High,Open,276-463451-0474-5-T,Request,1,0,0,0,100.0%,6.7%,0.0%,-1,False,,-100.0%,+6.7%,,16,1,,1
1,1,12-06-2020,24-09-2025,True,True,June,False,True,2020,16-20 Days,Unsatisfied,Open,Hardware,Architecture,High,Doroteya,Glencrash,3 - High,1 - Unsatisfied,1,2,3,4,Doroteya Glencrash,Waiting,High,Open,384-855906-6553-5-M,Request,1,0,0,0,100.0%,6.7%,0.0%,-1,False,,-100.0%,+6.7%,,16,1,,1
1,1,27-10-2020,24-09-2025,True,True,October,False,True,2020,16-20 Days,Unsatisfied,Open,Hardware,Architecture,High,Garvin,Rousel,3 - High,1 - Unsatisfied,1,2,3,4,Garvin Rousel,Waiting,High,Open,653-910633-5304-8-L,Request,1,0,0,0,100.0%,6.7%,0.0%,-1,False,,-100.0%,+6.7%,,16,1,,1
1,1,26-03-2020,24-09-2025,True,True,March,False,True,2020,16-20 Days,Unsatisfied,Open,Hardware,Architecture,High,Dulciana,Muat,3 - High,1 - Unsatisfied,1,2,3,4,Dulciana Muat,Waiting,High,Open,767-951600-5718-8-Z,Request,1,0,0,0,100.0%,33.3%,0.0%,-1,False,,-100.0%,+33.3%,,20,1,,1
1,1,24-07-2020,24-09-2025,True,True,July,False,True,2020,21-25 Days,Unsatisfied,Open,Hardware,Architecture,High,Thom,Angrick,3 - High,1 - Unsatisfied,1,2,3,4,Thom Angrick,Waiting,High,Open,849-413192-4445-2-J,Request,1,0,0,0,100.0%,40.0%,0.0%,-1,False,,-100.0%,+40.0%,,21,1,,1
1,1,25-05-2020,24-09-2025,True,True,May,False,True,2020,21-25 Days,Unsatisfied,Open,Hardware,Architecture,High,Juliette,Gergely,3 - High,1 - Unsatisfied,1,2,3,4,Juliette Gergely,Waiting,High,Open,496-301447-5238-8-V,Request,1,0,0,0,100.0%,66.7%,0.0%,-1,False,,-100.0%,+66.7%,,25,1,,1
1,1,02-09-2020,24-09-2025,True,True,September,False,True,2020,21-25 Days,Unsatisfied,Open,Hardware,Architecture,High,Launce,Bachelar,3 - High,1 - Unsatisfied,1,2,3,4,Launce Bachelar,Waiting,High,Open,760-806791-5660-3-M,Request,1,0,0,0,100.0%,66.7%,0.0%,-1,False,,-100.0%,+66.7%,,25,1,,1
1,1,03-09-2020,24-09-2025,True,True,September,False,True,2020,1-5 Days,Unsatisfied,Open,Hardware,Hardware,High,Farrel,Asmus,3 - High,1 - Unsatisfied,1,2,3,4,Farrel Asmus,Waiting,High,Open,681-041798-0047-9-G,Request,1,0,0,0,100.0%,-66.7%,0.0%,-1,False,--66.7%,-100.0%,,,5,1,,1
1,1,17-09-2020,24-09-2025,True,True,September,False,True,2020,6-10 Days,Unsatisfied,Open,Hardware,Hardware,High,Nana,Dent,3 - High,1 - Unsatisfied,1,2,3,4,Nana Dent,Waiting,High,Open,342-935539-6982-6-R,Request,1,0,0,0,100.0%,-46.7%,0.0%,-1,False,--46.7%,-100.0%,,,8,1,,1
1,1,17-03-2020,24-09-2025,True,True,March,False,True,2020,11-15 Days,Unsatisfied,Open,Hardware,Hardware,High,Abbe,Loache,3 - High,1 - Unsatisfied,1,2,3,4,Abbe Loache,Waiting,High,Open,038-377119-7981-7-I,Request,1,0,0,0,100.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
1,1,14-05-2020,24-09-2025,True,True,May,False,True,2020,11-15 Days,Unsatisfied,Open,Hardware,Hardware,High,Gennie,Merwede,3 - High,1 - Unsatisfied,1,2,3,4,Gennie Merwede,Waiting,High,Open,431-121761-7905-5-M,Request,1,0,0,0,100.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,1,22-09-2020,24-09-2025,True,True,September,False,True,2020,16-20 Days,Unsatisfied,Open,Hardware,Hardware,High,Gib,Leate,3 - High,1 - Unsatisfied,1,2,3,4,Gib Leate,Waiting,High,Open,322-300678-1739-2-W,Request,1,0,0,0,100.0%,13.3%,0.0%,-1,False,,-100.0%,+13.3%,,17,1,,1
1,1,24-03-2020,24-09-2025,True,True,March,False,True,2020,26-30 Days,Unsatisfied,Open,Hardware,Hardware,High,Joana,Blampy,3 - High,1 - Unsatisfied,1,2,3,4,Joana Blampy,Waiting,High,Open,608-034550-0369-1-F,Request,1,0,0,0,100.0%,73.3%,0.0%,-1,False,,-100.0%,+73.3%,,26,1,,1
1,1,21-04-2020,24-09-2025,True,True,April,False,True,2020,11-15 Days,Unsatisfied,Open,Hardware,Networking,High,Sarette,Cosgrove,3 - High,1 - Unsatisfied,1,2,3,4,Sarette Cosgrove,Waiting,High,Open,881-738975-9344-0-E,Request,1,0,0,0,100.0%,-20.0%,0.0%,-1,False,--20.0%,-100.0%,,,12,1,,1
1,1,02-07-2020,24-09-2025,True,True,July,False,True,2020,21-25 Days,Unsatisfied,Open,Hardware,Networking,High,Benjie,Tippell,3 - High,1 - Unsatisfied,1,2,3,4,Benjie Tippell,Waiting,High,Open,631-399705-9328-9-A,Request,1,0,0,0,100.0%,60.0%,0.0%,-1,False,,-100.0%,+60.0%,,24,1,,1
1,1,15-10-2020,24-09-2025,True,True,October,False,True,2020,35+ Days,Unsatisfied,Open,Hardware,Networking,High,Drud,Dodgshon,3 - High,1 - Unsatisfied,1,2,3,4,Drud Dodgshon,Waiting,High,Open,941-859426-4770-1-P,Request,1,0,0,0,100.0%,140.0%,0.0%,-1,False,,-100.0%,+140.0%,,36,1,,1
1,1,01-03-2020,24-09-2025,True,True,March,False,True,2020,1-5 Days,Unsatisfied,Resolved,Hardware,Hardware,High,Tybalt,Harmant,3 - High,1 - Unsatisfied,1,2,3,4,Tybalt Harmant,Waiting,High,Resolved,319-055149-8207-4-B,Request,0,1,0,0,100.0%,-66.7%,0.0%,-1,False,--66.7%,-100.0%,,,5,1,,1
1,1,18-04-2020,24-09-2025,True,True,April,False,True,2020,6-10 Days,Unsatisfied,Resolved,Hardware,Hardware,High,Dorolisa,Avramovic,3 - High,1 - Unsatisfied,1,2,3,4,Dorolisa Avramovic,Waiting,High,Resolved,448-021654-0121-5-A,Request,0,1,0,0,100.0%,-60.0%,0.0%,-1,False,--60.0%,-100.0%,,,6,1,,1
1,1,09-05-2020,24-09-2025,True,True,May,False,True,2020,1-5 Days,Unsatisfied,Resolved,Hardware,Networking,High,Ewan,Hynard,3 - High,1 - Unsatisfied,1,2,3,4,Ewan Hynard,Waiting,High,Resolved,367-567385-5851-0-F,Request,0,1,0,0,100.0%,-66.7%,0.0%,-1,False,--66.7%,-100.0%,,,5,1,,1
1,1,27-04-2020,24-09-2025,True,True,April,False,True,2020,26-30 Days,Unsatisfied,Resolved,Hardware,Networking,High,Urbain,Brasseur,3 - High,1 - Unsatisfied,1,2,3,4,Urbain Brasseur,Waiting,High,Resolved,123-309448-3817-2-S,Request,0,1,0,0,100.0%,100.0%,0.0%,-1,False,,-100.0%,+100.0%,,30,1,,1
1,1,30-07-2020,24-09-2025,True,True,July,True,True,2020,11-15 Days,Unsatisfied,Waiting,Hardware,Hardware,High,Kelvin,Trinbey,3 - High,1 - Unsatisfied,1,2,3,4,Kelvin Trinbey,Waiting,High,Waiting for Requestor Feedback,690-334783-0423-1-Q,Request,0,0,0,1,0.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,1,07-04-2020,24-09-2025,True,True,April,True,True,2020,16-20 Days,Unsatisfied,Waiting,Hardware,Hardware,High,Dimitri,Summons,3 - High,1 - Unsatisfied,1,2,3,4,Dimitri Summons,Waiting,High,Waiting for Requestor Feedback,335-333927-5459-7-K,Request,0,0,0,1,0.0%,33.3%,0.0%,-1,False,,-100.0%,+33.3%,,20,1,,1
1,1,19-05-2020,24-09-2025,True,True,May,True,True,2020,11-15 Days,Unsatisfied,Waiting,Hardware,Networking,High,Liza,Salack,3 - High,1 - Unsatisfied,1,2,3,4,Liza Salack,Waiting,High,Waiting for Requestor Feedback,903-749846-6493-1-E,Request,0,0,0,1,0.0%,-13.3%,0.0%,-1,False,--13.3%,-100.0%,,,13,1,,1
1,1,17-05-2020,24-09-2025,True,True,May,True,True,2020,11-15 Days,Unsatisfied,Waiting,Hardware,Networking,High,Augy,Gosdin,3 - High,1 - Unsatisfied,1,2,3,4,Augy Gosdin,Waiting,High,Waiting for Requestor Feedback,370-035698-7629-6-F,Request,0,0,0,1,0.0%,-6.7%,0.0%,-1,False,--6.7%,-100.0%,,,14,1,,1
1,1,24-10-2020,24-09-2025,True,True,October,False,True,2020,1-5 Days,Satisfied,Open,Hardware,Architecture,High,Jeanette,Colleck,3 - High,2 - Satisfied,1,2,3,4,Jeanette Colleck,Waiting,High,Open,991-817467-1714-6-H,Request,1,0,0,0,100.0%,-66.7%,100.0%,1,False,--66.7%,,,100.0%,5,1,,1
1,1,26-03-2020,24-09-2025,True,True,March,False,True,2020,6-10 Days,Satisfied,Open,Hardware,Architecture,High,Lucias,Glandon,3 - High,2 - Satisfied,1,2,3,4,Lucias Glandon,Waiting,High,Open,756-110342-1487-9-R,Request,1,0,0,0,100.0%,-60.0%,100.0%,1,False,--60.0%,,,100.0%,6,1,,1
1,1,08-05-2020,24-09-2025,True,True,May,False,True,2020,6-10 Days,Satisfied,Open,Hardware,Architecture,High,Lynett,Maletratt,3 - High,2 - Satisfied,1,2,3,4,Lynett Maletratt,Waiting,High,Open,825-869543-6376-1-J,Request,1,0,0,0,100.0%,-40.0%,100.0%,1,False,--40.0%,,,100.0%,9,1,,1
1,1,23-03-2020,24-09-2025,True,True,March,False,True,2020,6-10 Days,Satisfied,Open,Hardware,Architecture,High,Kiley,Shernock,3 - High,2 - Satisfied,1,2,3,4,Kiley Shernock,Waiting,High,Open,431-041823-2619-3-O,Request,1,0,0,0,100.0%,-33.3%,100.0%,1,False,--33.3%,,,100.0%,10,1,,1
1,1,02-04-2020,24-09-2025,True,True,April,False,True,2020,16-20 Days,Satisfied,Open,Hardware,Architecture,High,Adriane,Lydden,3 - High,2 - Satisfied,1,2,3,4,Adriane Lydden,Waiting,High,Open,253-303860-6155-8-P,Request,1,0,0,0,100.0%,26.7%,100.0%,1,True,,,+26.7%,100.0%,19,1,,1
1,1,08-06-2020,24-09-2025,True,True,June,False,True,2020,21-25 Days,Satisfied,Open,Hardware,Architecture,High,Ivar,McBayne,3 - High,2 - Satisfied,1,2,3,4,Ivar McBayne,Waiting,High,Open,351-670119-4952-5-R,Request,1,0,0,0,100.0%,46.7%,100.0%,1,True,,,+46.7%,100.0%,22,1,,1
1,1,01-07-2020,24-09-2025,True,True,July,False,True,2020,21-25 Days,Satisfied,Open,Hardware,Architecture,High,Constantina,Simonett,3 - High,2 - Satisfied,1,2,3,4,Constantina Simonett,Waiting,High,Open,366-865318-4099-3-P,Request,1,0,0,0,100.0%,53.3%,100.0%,1,True,,,+53.3%,100.0%,23,1,,1
1,1,08-06-2020,24-09-2025,True,True,June,False,True,2020,21-25 Days,Satisfied,Open,Hardware,Architecture,High,Boonie,Tuckwood,3 - High,2 - Satisfied,1,2,3,4,Boonie Tuckwood,Waiting,High,Open,730-252952-5343-6-K,Request,1,0,0,0,100.0%,60.0%,100.0%,1,True,,,+60.0%,100.0%,24,1,,1
1,1,17-10-2020,24-09-2025,True,True,October,False,True,2020,31-35 Days,Satisfied,Open,Hardware,Architecture,High,Alvie,Lyven,3 - High,2 - Satisfied,1,2,3,4,Alvie Lyven,Waiting,High,Open,690-697888-6140-6-X,Request,1,0,0,0,100.0%,126.7%,100.0%,1,True,,,+126.7%,100.0%,34,1,,1
1,1,30-03-2020,24-09-2025,True,True,March,False,True,2020,11-15 Days,Satisfied,Open,Hardware,Hardware,High,Karalynn,Davana,3 - High,2 - Satisfied,1,2,3,4,Karalynn Davana,Waiting,High,Open,045-626366-9507-1-X,Request,1,0,0,0,100.0%,-26.7%,100.0%,1,False,--26.7%,,,100.0%,11,1,,1
1,1,27-04-2020,24-09-2025,True,True,April,False,True,2020,11-15 Days,Satisfied,Open,Hardware,Hardware,High,Loydie,Bowerbank,3 - High,2 - Satisfied,1,2,3,4,Loydie Bowerbank,Waiting,High,Open,175-230438-1368-5-X,Request,1,0,0,0,100.0%,-26.7%,100.0%,1,False,--26.7%,,,100.0%,11,1,,1
1,1,02-06-2020,24-09-2025,True,True,June,False,True,2020,11-15 Days,Satisfied,Open,Hardware,Hardware,High,Dannie,Boddymead,3 - High,2 - Satisfied,1,2,3,4,Dannie Boddymead,Waiting,High,Open,970-818581-1603-2-X,Request,1,0,0,0,100.0%,-20.0%,100.0%,1,False,--20.0%,,,100.0%,12,1,,1
1,1,08-09-2020,24-09-2025,True,True,September,False,True,2020,21-25 Days,Satisfied,Open,Hardware,Hardware,High,Shamus,Woodthorpe,3 - High,2 - Satisfied,1,2,3,4,Shamus Woodthorpe,Waiting,High,Open,714-867536-6955-1-D,Request,1,0,0,0,100.0%,40.0%,100.0%,1,True,,,+40.0%,100.0%,21,1,,1
1,1,30-10-2020,24-09-2025,True,True,October,False,True,2020,21-25 Days,Satisfied,Open,Hardware,Hardware,High,Carmelle,Mallord,3 - High,2 - Satisfied,1,2,3,4,Carmelle Mallord,Waiting,High,Open,284-401787-2404-7-F,Request,1,0,0,0,100.0%,40.0%,100.0%,1,True,,,+40.0%,100.0%,21,1,,1
1,1,13-06-2020,24-09-2025,True,True,June,False,True,2020,21-25 Days,Satisfied,Open,Hardware,Hardware,High,Catie,Gwalter,3 - High,2 - Satisfied,1,2,3,4,Catie Gwalter,Waiting,High,Open,342-967070-4286-2-S,Request,1,0,0,0,100.0%,66.7%,100.0%,1,True,,,+66.7%,100.0%,25,1,,1
1,1,23-04-2020,24-09-2025,True,True,April,False,True,2020,26-30 Days,Satisfied,Open,Hardware,Hardware,High,Cara,Renak,3 - High,2 - Satisfied,1,2,3,4,Cara Renak,Waiting,High,Open,384-051662-2666-6-L,Request,1,0,0,0,100.0%,80.0%,100.0%,1,True,,,+80.0%,100.0%,27,1,,1
1,1,19-08-2020,24-09-2025,True,True,August,False,True,2020,31-35 Days,Satisfied,Open,Hardware,Hardware,High,Randy,Larratt,3 - High,2 - Satisfied,1,2,3,4,Randy Larratt,Waiting,High,Open,599-918444-8473-5-B,Request,1,0,0,0,100.0%,113.3%,100.0%,1,True,,,+113.3%,100.0%,32,1,,1
1,1,20-07-2020,24-09-2025,True,True,July,False,True,2020,6-10 Days,Satisfied,Open,Hardware,Networking,High,Wilie,Ciccottini,3 - High,2 - Satisfied,1,2,3,4,Wilie Ciccottini,Waiting,High,Open,363-381628-8207-2-P,Request,1,0,0,0,100.0%,-40.0%,100.0%,1,False,--40.0%,,,100.0%,9,1,,1
1,1,08-09-2020,24-09-2025,True,True,September,False,True,2020,11-15 Days,Satisfied,Open,Hardware,Networking,High,Rachel,Weepers,3 - High,2 - Satisfied,1,2,3,4,Rachel Weepers,Waiting,High,Open,522-885304-1234-0-I,Request,1,0,0,0,100.0%,-26.7%,100.0%,1,False,--26.7%,,,100.0%,11,1,,1
1,1,11-03-2020,24-09-2025,True,True,March,False,True,2020,11-15 Days,Satisfied,Open,Hardware,Networking,High,Odelia,Cranfield,3 - High,2 - Satisfied,1,2,3,4,Odelia Cranfield,Waiting,High,Open,928-145978-3773-8-E,Request,1,0,0,0,100.0%,0.0%,100.0%,1,True,,,+0.0%,100.0%,15,1,,1
1,1,08-04-2020,24-09-2025,True,True,April,False,True,2020,26-30 Days,Satisfied,Open,Hardware,Networking,High,Tatiana,Apperley,3 - High,2 - Satisfied,1,2,3,4,Tatiana Apperley,Waiting,High,Open,016-544916-8779-4-K,Request,1,0,0,0,100.0%,73.3%,100.0%,1,True,,,+73.3%,100.0%,26,1,,1
1,1,04-09-2020,24-09-2025,True,True,September,False,True,2020,31-35 Days,Satisfied,Open,Hardware,Networking,High,Dina,Ions,3 - High,2 - Satisfied,1,2,3,4,Dina Ions,Waiting,High,Open,882-402913-4494-7-D,Request,1,0,0,0,100.0%,120.0%,100.0%,1,True,,,+120.0%,100.0%,33,1,,1
1,1,12-08-2020,24-09-2025,True,True,August,False,True,2020,31-35 Days,Satisfied,Open,Hardware,Networking,High,Amerigo,Cornfield,3 - High,2 - Satisfied,1,2,3,4,Amerigo Cornfield,Waiting,High,Open,582-261740-3390-5-K,Request,1,0,0,0,100.0%,126.7%,100.0%,1,True,,,+126.7%,100.0%,34,1,,1
1,1,12-09-2020,24-09-2025,True,True,September,False,True,2020,35+ Days,Satisfied,Open,Hardware,Networking,High,Berkly,Lernihan,3 - High,2 - Satisfied,1,2,3,4,Berkly Lernihan,Waiting,High,Open,934-919592-1415-1-W,Request,1,0,0,0,100.0%,140.0%,100.0%,1,True,,,+140.0%,100.0%,36,1,,1
1,1,17-10-2020,24-09-2025,True,True,October,False,True,2020,6-10 Days,Satisfied,Resolved,Hardware,Architecture,High,Corie,Losbie,3 - High,2 - Satisfied,1,2,3,4,Corie Losbie,Waiting,High,Resolved,126-285886-9944-8-T,Request,0,1,0,0,100.0%,-53.3%,100.0%,1,False,--53.3%,,,100.0%,7,1,,1
1,1,29-08-2020,24-09-2025,True,True,August,False,True,2020,31-35 Days,Satisfied,Resolved,Hardware,Architecture,High,Boonie,Colegate,3 - High,2 - Satisfied,1,2,3,4,Boonie Colegate,Waiting,High,Resolved,346-718186-3105-9-G,Request,0,1,0,0,100.0%,106.7%,100.0%,1,True,,,+106.7%,100.0%,31,1,,1
1,1,25-07-2020,24-09-2025,True,True,July,False,True,2020,31-35 Days,Satisfied,Resolved,Hardware,Architecture,High,Augusto,Gipson,3 - High,2 - Satisfied,1,2,3,4,Augusto Gipson,Waiting,High,Resolved,383-798575-3190-2-W,Request,0,1,0,0,100.0%,133.3%,100.0%,1,True,,,+133.3%,100.0%,35,1,,1
1,1,15-06-2020,24-09-2025,True,True,June,False,True,2020,11-15 Days,Satisfied,Resolved,Hardware,Hardware,High,Anni,Marquese,3 - High,2 - Satisfied,1,2,3,4,Anni Marquese,Waiting,High,Resolved,911-402297-6723-3-C,Request,0,1,0,0,100.0%,-26.7%,100.0%,1,False,--26.7%,,,100.0%,11,1,,1
1,1,17-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Satisfied,Resolved,Hardware,Hardware,High,Christabella,Elce,3 - High,2 - Satisfied,1,2,3,4,Christabella Elce,Waiting,High,Resolved,503-727177-9134-2-W,Request,0,1,0,0,100.0%,106.7%,100.0%,1,True,,,+106.7%,100.0%,31,1,,1
1,1,22-03-2020,24-09-2025,True,True,March,False,True,2020,31-35 Days,Satisfied,Resolved,Hardware,Hardware,High,Savina,McIlvaney,3 - High,2 - Satisfied,1,2,3,4,Savina McIlvaney,Waiting,High,Resolved,396-762808-5417-9-P,Request,0,1,0,0,100.0%,120.0%,100.0%,1,True,,,+120.0%,100.0%,33,1,,1
